latitude,longitude,objectid,id_grade,id_20km_rcp4,ano,periodo,mntp,mxtp,ocis,prec,ur2m,u10m,v10m,u100,v100,tp2m,
null,null,2009319,26022,1575,2009,1230768000000,18.8151,30.2834,288,1020,50.2138,-2.21261,-1.02386,-3.07581,-1.52659,24.7041,
null,null,2009320,26023,1576,2009,1230768000000,19.1591,30.7183,288,1010,49.5032,-2.21799,-0.865823,-2.95716,-1.17058,25.1136,
null,null,2009321,26024,1577,2009,1230768000000,19.3378,31.0082,289,994,49.0354,-2.24342,-0.93081,-3.31742,-1.08164,25.3606,
null,null,2009322,27006,1578,2009,1230768000000,18.3611,29.5126,279,1355,55.1993,-1.03169,-1.13425,-1.45976,-1.36562,23.95,
null,null,2009323,27007,1579,2009,1230768000000,18.3683,29.5992,280,1352,54.6354,-1.17047,-1.07347,-1.73821,-1.49003,24.0077,
null,null,2009324,27008,1580,2009,1230768000000,18.4371,29.6708,282,1344,53.9273,-1.32495,-1.07204,-1.74061,-1.38587,24.0991,
null,null,2009325,27009,1581,2009,1230768000000,18.4598,29.6419,282,1314,53.5002,-1.48199,-1.09169,-2.07561,-1.39547,24.0777,
null,null,2009326,27010,1582,2009,1230768000000,18.2197,29.1774,284,1208,53.4672,-1.60566,-1.06581,-2.62715,-1.84438,23.6807,
null,null,2009327,27011,1583,2009,1230768000000,18.2633,29.5655,282,1255,53.3833,-1.76742,-1.21572,-2.67073,-1.93579,23.913,
null,null,2009328,27012,1584,2009,1230768000000,18.2689,29.4798,282,1308,53.4602,-1.86126,-1.42555,-2.59825,-2.05221,23.9154,
null,null,2009329,27013,1585,2009,1230768000000,18.0486,29.0573,283,1289,53.6809,-1.98593,-1.37847,-3.11994,-1.89041,23.6187,
null,null,2009330,27014,1586,2009,1230768000000,18.0101,29.1184,283,1355,53.6735,-2.00312,-0.967572,-2.96859,-1.43072,23.6592,
null,null,2009331,27015,1587,2009,1230768000000,18.0852,29.1239,283,1345,53.2515,-2.04804,-0.819839,-2.64744,-1.02563,23.7107,
null,null,2009332,27016,1588,2009,1230768000000,18.1269,29.0257,284,1284,52.9362,-2.08419,-0.896227,-2.78289,-1.18145,23.6786,
null,null,2009333,27017,1589,2009,1230768000000,18.3311,28.9759,284,1251,52.7867,-1.8937,-0.79443,-2.72133,-1.15799,23.7387,
null,null,2009334,27018,1590,2009,1230768000000,19.288,30.1105,282,1330,51.7524,-1.99562,-0.852375,-2.52288,-1.12208,24.7749,
null,null,2009335,27019,1591,2009,1230768000000,19.2679,30.1577,283,1203,51.0063,-1.81441,-0.755756,-2.60796,-1.21968,24.7962,
null,null,2009336,27020,1592,2009,1230768000000,18.933,29.8626,286,1013,50.6876,-2.11499,-1.23575,-3.27938,-1.75903,24.4825,
null,null,2009337,27021,1593,2009,1230768000000,18.9346,30.2672,286,1011,50.2501,-2.27464,-1.23684,-3.14412,-1.88823,24.7343,
null,null,2009338,27022,1594,2009,1230768000000,18.9017,30.4107,287,987,49.9954,-2.35492,-1.31752,-3.12122,-1.84493,24.8154,
null,null,2009339,27023,1595,2009,1230768000000,18.8436,30.3792,289,982,49.9075,-2.45899,-1.06877,-3.30996,-1.58487,24.7901,
null,null,2009340,27024,1596,2009,1230768000000,18.8582,30.5436,290,978,49.6995,-2.36873,-0.977866,-3.33972,-1.33228,24.9025,
null,null,2009341,28006,1597,2009,1230768000000,18.2864,29.5584,279,1305,55.0073,-1.1529,-1.10478,-1.57878,-1.36557,23.9481,
null,null,2009342,28007,1598,2009,1230768000000,18.2613,29.6146,279,1299,54.6068,-1.24863,-1.07221,-1.69818,-1.34588,23.9717,
null,null,2009343,28008,1599,2009,1230768000000,18.3357,29.6667,280,1300,53.9967,-1.36731,-1.05347,-1.7411,-1.29463,24.045,
null,null,2009344,28009,1600,2009,1230768000000,18.302,29.7297,281,1241,53.65,-1.53989,-1.08226,-2.08319,-1.26793,24.0323,
null,null,2009345,28010,1601,2009,1230768000000,18.3125,29.7357,282,1243,53.4477,-1.67238,-1.13675,-2.33105,-1.44994,24.0186,
null,null,2009346,28011,1602,2009,1230768000000,18.2489,29.6578,282,1259,53.4792,-1.74258,-1.28461,-2.43673,-1.76115,23.9443,
null,null,2009347,28012,1603,2009,1230768000000,18.2596,29.4437,282,1284,53.3996,-1.89313,-1.3248,-2.56688,-1.71817,23.8613,
null,null,2009348,28013,1604,2009,1230768000000,17.8749,28.5745,284,1188,53.6702,-1.98892,-1.23518,-3.06456,-1.99706,23.2227,
null,null,2009349,28014,1605,2009,1230768000000,17.5727,27.9818,286,1099,53.9436,-1.99058,-1.0411,-3.20497,-1.96912,22.762,
null,null,2009350,28015,1606,2009,1230768000000,17.9917,28.8704,283,1350,53.5612,-2.1748,-1.28734,-2.98799,-1.69739,23.5167,
null,null,2009351,28016,1607,2009,1230768000000,18.0965,28.9653,283,1336,53.2743,-2.02406,-1.08116,-2.60792,-1.29796,23.6386,
null,null,2009352,28017,1608,2009,1230768000000,18.2727,28.8802,284,1213,53.0099,-1.88287,-0.885664,-2.62845,-1.25195,23.6557,
null,null,2009353,28018,1609,2009,1230768000000,19.0759,29.924,282,1302,52.0472,-2.02754,-0.960582,-2.59925,-1.19377,24.5934,
null,null,2009354,28019,1610,2009,1230768000000,19.5177,30.5648,282,1220,50.9324,-1.79997,-0.732627,-2.24462,-0.883363,25.1606,
null,null,2009355,28020,1611,2009,1230768000000,20.1644,31.4846,282,1174,49.5331,-1.8387,-0.821375,-2.58915,-1.1957,25.9806,
null,null,2009356,28021,1612,2009,1230768000000,19.6085,31.0031,285,1078,49.5945,-1.88461,-0.721437,-2.83169,-1.64556,25.4782,
null,null,2009357,28022,1613,2009,1230768000000,18.9703,30.4731,287,995,49.9936,-2.29637,-1.18066,-3.28316,-1.69532,24.9005,
null,null,2009358,28023,1614,2009,1230768000000,18.8236,30.3739,288,992,50.0808,-2.4898,-1.13843,-3.59426,-1.61624,24.7814,
null,null,2009359,28024,1615,2009,1230768000000,18.9298,30.6163,289,1011,49.9183,-2.50008,-1.09639,-3.52468,-1.32989,24.9688,
null,null,2009360,29006,1616,2009,1230768000000,18.4281,29.6081,281,1214,54.5556,-1.13277,-1.10682,-1.68426,-1.50606,24.0391,
null,null,2009361,29007,1617,2009,1230768000000,18.2073,29.6822,280,1239,54.3572,-1.32467,-1.064,-1.80637,-1.38245,23.977,
null,null,2009362,29008,1618,2009,1230768000000,18.2431,29.7079,280,1248,53.9805,-1.47423,-1.00619,-1.93165,-1.30332,24.0076,
null,null,2009363,29009,1619,2009,1230768000000,18.302,29.7297,281,1241,53.65,-1.53989,-1.08226,-2.08319,-1.26793,24.0323,
null,null,2009364,29010,1620,2009,1230768000000,18.0938,29.7394,280,1191,53.7482,-1.69322,-1.10463,-2.34538,-1.4294,23.9043,
null,null,2009365,29011,1621,2009,1230768000000,18.0923,29.6821,281,1221,53.6342,-1.77417,-1.11739,-2.3806,-1.47723,23.8708,
null,null,2009366,29012,1622,2009,1230768000000,18.1842,29.5557,282,1239,53.3989,-1.8327,-1.134,-2.40583,-1.38029,23.8728,
null,null,2009367,29013,1623,2009,1230768000000,18.2531,29.3635,282,1251,53.1724,-1.92504,-1.11182,-2.65707,-1.56225,23.858,
null,null,2009368,29014,1624,2009,1230768000000,18.0949,28.9265,283,1210,53.3944,-2.04806,-1.3435,-3.11558,-2.12222,23.5576,
null,null,2009369,29015,1625,2009,1230768000000,18.1126,29.1105,282,1329,53.4834,-2.12772,-1.30568,-2.92385,-1.93224,23.6877,
null,null,2009370,29016,1626,2009,1230768000000,18.0756,28.9338,283,1286,53.4287,-2.05323,-1.16212,-2.61374,-1.59489,23.6068,
null,null,2009371,29017,1627,2009,1230768000000,18.2874,28.9868,283,1199,53.0304,-1.91011,-0.966253,-2.69958,-1.41379,23.7283,
null,null,2009372,29018,1628,2009,1230768000000,19.0578,30.0292,281,1278,52.0762,-2.04511,-0.990174,-2.60178,-1.34445,24.6608,
null,null,2009373,29019,1629,2009,1230768000000,19.5699,30.7187,281,1229,50.8494,-1.81221,-0.823209,-2.26703,-1.07883,25.286,
null,null,2009374,29020,1630,2009,1230768000000,20.0719,31.4407,282,1176,49.6782,-1.79198,-0.863093,-2.39245,-1.06411,25.9242,
null,null,2009375,29021,1631,2009,1230768000000,20.102,31.5083,283,1151,49.3041,-1.86764,-0.892903,-2.67502,-1.31165,25.993,
null,null,2009376,29022,1632,2009,1230768000000,19.5809,31.0497,285,1095,49.687,-2.10772,-1.02963,-3.25634,-1.48989,25.5047,
null,null,2009377,29023,1633,2009,1230768000000,18.8287,30.4232,287,972,50.3243,-2.3013,-1.04716,-3.67537,-1.61215,24.8104,
null,null,2009378,29024,1634,2009,1230768000000,18.7166,30.3189,289,961,50.4573,-2.61579,-1.17585,-3.80554,-1.6693,24.7083,
null,null,2009379,30006,1635,2009,1230768000000,18.4709,29.7086,281,1172,54.2143,-1.08929,-1.1998,-1.74644,-1.6634,24.1024,
null,null,2009380,30007,1636,2009,1230768000000,18.2757,29.6833,279,1191,54.2879,-1.22169,-1.20407,-1.77649,-1.54678,24.0037,
null,null,2009381,30008,1637,2009,1230768000000,18.1745,29.7226,279,1209,53.9546,-1.4931,-1.10614,-2.0743,-1.44263,23.9788,
null,null,2009382,30009,1638,2009,1230768000000,18.1182,29.7398,280,1202,53.8899,-1.55411,-1.10212,-2.21863,-1.40047,23.9386,
null,null,2009383,30010,1639,2009,1230768000000,18.0938,29.7394,280,1191,53.7482,-1.69322,-1.10463,-2.34538,-1.4294,23.9043,
null,null,2009384,30011,1640,2009,1230768000000,17.9509,29.7045,280,1172,53.7762,-1.79147,-1.14655,-2.46204,-1.46198,23.8067,
null,null,2009385,30012,1641,2009,1230768000000,17.9393,29.5368,281,1175,53.6438,-1.86145,-1.15701,-2.55131,-1.41773,23.7692,
null,null,2009386,30013,1642,2009,1230768000000,18.0129,29.3855,282,1181,53.4697,-1.9924,-1.14173,-2.67909,-1.41617,23.76,
null,null,2009387,30014,1643,2009,1230768000000,18.0783,29.1928,281,1254,53.5676,-2.09155,-1.22566,-2.88952,-1.58073,23.71,
null,null,2009388,30015,1644,2009,1230768000000,18.0341,29.04,281,1285,53.7091,-2.15526,-1.23262,-2.95015,-1.72822,23.6248,
null,null,2009389,30016,1645,2009,1230768000000,18.0337,28.8851,282,1250,53.6278,-2.15189,-1.19717,-2.84973,-1.51353,23.5578,
null,null,2009390,30017,1646,2009,1230768000000,18.3164,29.1097,282,1207,53.2395,-1.97695,-1.1236,-2.81076,-1.52425,23.8102,
null,null,2009391,30018,1647,2009,1230768000000,18.962,30.0381,280,1306,52.4066,-1.97975,-1.08966,-2.58999,-1.4558,24.6206,
null,null,2009392,30019,1648,2009,1230768000000,19.4843,30.7261,281,1222,51.0637,-1.76416,-1.13549,-2.28131,-1.48555,25.2429,
null,null,2009393,30020,1649,2009,1230768000000,19.9742,31.4311,281,1196,49.9436,-1.79092,-1.0589,-2.42592,-1.40966,25.8617,
null,null,2009394,30021,1650,2009,1230768000000,19.9408,31.431,283,1143,49.6128,-1.9064,-1.08947,-2.78477,-1.47928,25.866,
null,null,2009395,30022,1651,2009,1230768000000,19.094,30.5959,285,1029,50.3619,-2.40695,-1.19477,-3.26875,-1.60012,25.0237,
null,null,2009396,30023,1652,2009,1230768000000,18.7714,30.3187,286,963,50.5887,-2.51964,-1.18863,-3.64331,-1.70256,24.7319,
null,null,2009397,30024,1653,2009,1230768000000,18.7254,30.3148,287,955,50.6329,-2.58714,-1.20704,-3.88303,-1.75246,24.7168,
null,null,2009398,31006,1654,2009,1230768000000,18.6092,29.8259,281,1145,53.7287,-1.07292,-1.11048,-1.7261,-1.68518,24.2118,
null,null,2009399,31007,1655,2009,1230768000000,18.5401,29.979,280,1176,53.7058,-1.21328,-1.23531,-1.87711,-1.67992,24.2796,
null,null,2009400,31008,1656,2009,1230768000000,18.2505,29.7133,280,1160,53.9204,-1.3523,-1.23333,-2.01557,-1.7111,23.9998,
null,null,2009401,31009,1657,2009,1230768000000,18.0529,29.7032,279,1193,54.065,-1.55232,-1.19078,-2.29466,-1.51539,23.8733,
null,null,2009402,31010,1658,2009,1230768000000,17.9569,29.7297,280,1172,53.9954,-1.69217,-1.15747,-2.38196,-1.4865,23.8166,
null,null,2009403,31011,1659,2009,1230768000000,17.9509,29.7045,280,1172,53.7762,-1.79147,-1.14655,-2.46204,-1.46198,23.8067,
null,null,2009404,31012,1660,2009,1230768000000,17.8132,29.5091,281,1154,53.9119,-1.91263,-1.22669,-2.63719,-1.52434,23.6919,
null,null,2009405,31013,1661,2009,1230768000000,17.8232,29.3824,281,1151,53.8202,-2.03516,-1.22179,-2.76231,-1.545,23.6623,
null,null,2009406,31014,1662,2009,1230768000000,17.8749,29.1974,281,1200,53.8717,-2.10364,-1.23731,-2.87703,-1.57442,23.611,
null,null,2009407,31015,1663,2009,1230768000000,17.9276,29.0043,281,1226,53.9307,-2.16674,-1.24838,-2.91523,-1.57928,23.5504,
null,null,2009408,31016,1664,2009,1230768000000,17.9989,28.875,281,1229,53.9258,-2.19998,-1.2222,-2.90724,-1.47186,23.5303,
null,null,2009409,31017,1665,2009,1230768000000,18.5292,29.4959,279,1278,53.4913,-2.05414,-1.14005,-2.77705,-1.49839,24.1128,
null,null,2009410,31018,1666,2009,1230768000000,18.9138,30.0067,279,1323,52.6767,-1.9306,-0.961266,-2.50766,-1.28713,24.5779,
null,null,2009411,31019,1667,2009,1230768000000,19.3669,30.5625,281,1207,51.2433,-1.79852,-1.06615,-2.2912,-1.39482,25.1009,
null,null,2009412,31020,1668,2009,1230768000000,19.933,31.3476,281,1195,50.1302,-1.76361,-1.11583,-2.43802,-1.39762,25.7998,
null,null,2009413,10006,1255,2009,1230768000000,20.8345,30.8582,277,1587,55.1036,-1.33268,-0.356412,-1.74699,-0.573811,25.9578,
null,null,2009414,10007,1256,2009,1230768000000,20.9863,31.6509,277,1617,54.4576,-1.243,-0.462279,-1.60551,-0.731807,26.5115,
null,null,2009415,31021,1669,2009,1230768000000,19.9013,31.3253,281,1181,49.9537,-1.80986,-1.1419,-2.83557,-1.51391,25.794,
null,null,2009416,31022,1670,2009,1230768000000,18.9754,30.4118,284,1058,50.7442,-2.35484,-1.19374,-3.30654,-1.40543,24.8766,
null,null,2009417,31023,1671,2009,1230768000000,18.8322,30.286,285,1020,50.7382,-2.46917,-1.29909,-3.35953,-1.75798,24.7508,
null,null,2009418,31024,1672,2009,1230768000000,18.8482,30.2456,285,995,50.7907,-2.47728,-1.20614,-3.73098,-1.85261,24.7399,
null,null,2010001,10008,1675,2010,1262304000000,21.2039,30.7109,280,1464,56.2156,-1.05541,-0.368935,-1.48991,-0.608104,25.9432,
null,null,2010002,10009,1676,2010,1262304000000,20.8242,29.9,282,1505,56.2513,-1.20212,-0.472431,-1.77897,-0.605549,25.2956,
null,null,2010003,10010,1677,2010,1262304000000,20.8771,30.3628,282,1487,55.76,-1.08905,-0.418143,-1.71448,-0.588127,25.6013,
null,null,2010004,10011,1678,2010,1262304000000,21.2465,30.9594,283,1414,54.6842,-1.15411,-0.329968,-1.65874,-0.592173,26.1197,
null,null,2010005,10012,1679,2010,1262304000000,21.3911,30.987,284,1482,54.2118,-1.1458,-0.284211,-1.84866,-0.532444,26.1943,
null,null,2010006,10013,1680,2010,1262304000000,21.3497,31.1257,283,1505,53.8895,-1.08646,0.19304,-2.12932,-0.272094,26.255,
null,null,2010007,10014,1681,2010,1262304000000,21.3591,31.6782,282,1485,53.5444,-1.24435,0.11765,-1.7314,0.166642,26.5944,
null,null,2010008,10015,1682,2010,1262304000000,20.7223,30.9212,284,1372,53.7386,-1.15688,0.237426,-1.58093,0.372097,25.8929,
null,null,2010009,10016,1683,2010,1262304000000,20.4134,30.9365,284,1273,53.4423,-1.24975,0.17277,-1.84595,0.365483,25.7483,
null,null,2010010,10017,1684,2010,1262304000000,20.2733,31.1246,284,1206,53.0559,-1.16126,0.098728,-1.797,0.211777,25.7381,
null,null,2010011,10018,1685,2010,1262304000000,20.2414,31.2708,283,1198,52.7782,-1.22141,0.021454,-1.79942,-0.061945,25.7502,
null,null,2010012,10019,1686,2010,1262304000000,19.9296,30.7634,284,1218,52.7118,-1.45897,-0.243793,-2.23147,-0.380578,25.3202,
null,null,2010013,10020,1687,2010,1262304000000,19.0221,29.5818,287,1206,53.2111,-1.72494,-0.231267,-2.96335,-0.501613,24.2588,
null,null,2010014,10021,1688,2010,1262304000000,18.2318,28.8952,289,1135,53.6078,-2.11448,-0.344663,-3.18184,-0.435953,23.5266,
null,null,2010015,10022,1689,2010,1262304000000,17.9956,28.9549,289,1105,53.4424,-2.17684,-0.248698,-3.06937,-0.282121,23.468,
null,null,2010016,10023,1690,2010,1262304000000,17.7588,29.0077,291,1074,53.4326,-2.18943,-0.161168,-3.07113,-0.155374,23.3726,
null,null,2010017,10024,1691,2010,1262304000000,17.6337,28.9808,292,1039,53.402,-2.22565,-0.116366,-3.09861,0.042747,23.2797,
null,null,2010018,11006,1692,2010,1262304000000,20.865,29.8606,278,1549,57.3539,-1.10121,-0.451422,-1.30499,-0.497572,25.2743,
null,null,2010019,11007,1693,2010,1262304000000,21.0243,30.6309,279,1522,56.5533,-1.00015,-0.456835,-1.27372,-0.57737,25.845,
null,null,2010020,11008,1694,2010,1262304000000,20.985,30.5814,280,1496,56.2542,-0.958882,-0.452355,-1.37853,-0.660269,25.8048,
null,null,2010021,11009,1695,2010,1262304000000,20.8084,30.3605,281,1521,56.0304,-0.992272,-0.484601,-1.51736,-0.702302,25.5832,
null,null,2010022,11010,1696,2010,1262304000000,20.7844,30.7584,282,1395,55.1756,-0.945278,-0.549394,-1.4751,-0.752084,25.8063,
null,null,2010023,11011,1697,2010,1262304000000,20.9437,30.7647,283,1357,54.5979,-0.938292,-0.613762,-1.48177,-0.864059,25.9004,
null,null,2010024,11012,1698,2010,1262304000000,21.0275,30.5733,284,1368,54.2125,-1.0512,-0.607677,-1.81202,-0.848503,25.8291,
null,null,2010025,11013,1699,2010,1262304000000,20.6684,29.3408,286,1576,54.5703,-1.66068,-0.351475,-2.37552,-0.490685,24.9125,
null,null,2010026,11014,1700,2010,1262304000000,20.384,29.5379,285,1509,54.616,-1.54818,-0.329876,-2.59054,-0.058005,24.934,
null,null,2010027,11015,1701,2010,1262304000000,20.5909,30.5498,283,1464,53.8489,-1.18418,0.19162,-1.9692,0.329554,25.641,
null,null,2010028,11016,1702,2010,1262304000000,20.5189,30.9104,283,1329,53.5105,-1.13185,0.201944,-1.4667,0.306246,25.806,
null,null,2010029,11017,1703,2010,1262304000000,20.3628,31.0935,283,1231,53.0869,-1.10262,0.130352,-1.66215,0.335108,25.773,
null,null,2010030,11018,1704,2010,1262304000000,20.252,31.3218,284,1168,52.5238,-1.13846,0.076953,-1.67397,0.092231,25.7781,
null,null,2010031,11019,1705,2010,1262304000000,20.2826,31.3946,284,1177,52.1579,-1.22161,-0.089118,-1.94234,-0.175657,25.8188,
null,null,2010032,11020,1706,2010,1262304000000,19.7733,30.666,285,1191,52.3287,-1.71189,-0.221683,-2.76031,-0.417106,25.1992,
null,null,2010033,11021,1707,2010,1262304000000,18.406,29.1527,289,1110,53.1912,-2.11757,-0.33645,-3.15369,-0.421048,23.7471,
null,null,2010034,11022,1708,2010,1262304000000,17.9765,28.9931,290,1077,53.2896,-2.24845,-0.225567,-3.17918,-0.321304,23.4789,
null,null,2010035,11023,1709,2010,1262304000000,17.7408,29.0471,290,1046,53.2816,-2.2785,-0.17572,-3.17318,-0.196006,23.3905,
null,null,2010036,11024,1710,2010,1262304000000,17.6144,29.0992,292,1028,53.3247,-2.26898,-0.11308,-3.1445,-0.04888,23.3315,
null,null,2010037,12006,1711,2010,1262304000000,20.8424,30.0087,277,1533,57.1644,-1.00927,-0.546146,-1.36561,-0.694593,25.3525,
null,null,2010038,12007,1712,2010,1262304000000,21.0162,30.6286,277,1559,56.6265,-0.982533,-0.519036,-1.28685,-0.608939,25.8255,
null,null,2010039,12008,1713,2010,1262304000000,20.8402,30.4516,279,1526,56.1558,-0.900604,-0.519723,-1.34983,-0.589707,25.6507,
null,null,2010040,12009,1714,2010,1262304000000,20.694,30.3997,282,1437,55.57,-0.931035,-0.53646,-1.32134,-0.641677,25.5458,
null,null,2010041,12010,1715,2010,1262304000000,20.8424,30.8785,282,1386,54.8937,-0.879327,-0.588014,-1.23084,-0.716556,25.8904,
null,null,2010042,12011,1716,2010,1262304000000,20.9826,30.939,283,1345,54.217,-0.823726,-0.59363,-1.22528,-0.799785,26.0066,
null,null,2010043,12012,1717,2010,1262304000000,21.114,30.8513,283,1376,53.6965,-0.879705,-0.569507,-1.52602,-0.79112,26.0322,
null,null,2010044,12013,1718,2010,1262304000000,20.8426,29.7085,284,1529,53.6383,-1.64278,-0.442088,-2.45445,-0.530761,25.2353,
null,null,2010045,12014,1719,2010,1262304000000,19.0261,27.5965,289,1367,56.1345,-1.37108,-0.472357,-2.96452,-0.028969,23.2008,
null,null,2010046,12015,1720,2010,1262304000000,18.9311,28.0834,288,1257,55.8885,-1.86958,0.062898,-2.77467,0.372109,23.455,
null,null,2010047,12016,1721,2010,1262304000000,20.5941,30.8024,282,1365,53.509,-1.4205,0.164066,-2.03109,0.403956,25.7738,
null,null,2010048,12017,1722,2010,1262304000000,20.399,30.8021,284,1309,52.8525,-1.02119,0.074646,-1.53372,0.446705,25.6065,
null,null,2010049,12018,1723,2010,1262304000000,20.3199,31.3722,284,1157,52.2,-1.06884,0.048628,-1.54713,0.077239,25.8254,
null,null,2010050,12019,1724,2010,1262304000000,20.3273,31.4981,285,1130,51.7935,-1.15093,-0.170174,-1.85058,-0.354392,25.8831,
null,null,2010051,12020,1725,2010,1262304000000,19.9805,30.8803,285,1210,51.9154,-1.47909,-0.247118,-2.64496,-0.521754,25.409,
null,null,2010052,12021,1726,2010,1262304000000,18.6721,29.4383,289,1144,52.7472,-1.96741,-0.380646,-3.21778,-0.536558,24.0343,
null,null,2010053,12022,1727,2010,1262304000000,17.9747,29.0296,290,1061,53.1399,-2.25923,-0.278868,-3.26231,-0.387026,23.5082,
null,null,2010054,12023,1728,2010,1262304000000,17.766,29.033,291,1020,53.1444,-2.34677,-0.227208,-3.26782,-0.24952,23.4179,
null,null,2010055,12024,1729,2010,1262304000000,17.6874,29.0201,292,1031,53.1897,-2.35539,-0.116668,-3.31234,-0.090894,23.3566,
null,null,2010056,13006,1730,2010,1262304000000,20.4972,29.3564,277,1386,57.03,-1.13134,-0.481572,-1.77184,-0.668961,24.8165,
null,null,2010057,13007,1731,2010,1262304000000,20.6567,29.9504,277,1469,56.5002,-1.07247,-0.49426,-1.29616,-0.417907,25.2677,
null,null,2010058,13008,1732,2010,1262304000000,20.3585,29.7072,281,1381,55.9572,-0.916999,-0.477423,-1.217,-0.51345,24.9931,
null,null,2010059,13009,1733,2010,1262304000000,20.7317,30.4922,281,1409,55.0059,-0.854718,-0.491027,-1.14311,-0.63295,25.6114,
null,null,2010060,13010,1734,2010,1262304000000,20.9833,30.9911,282,1387,54.4052,-0.737365,-0.528447,-1.10879,-0.681885,26.0157,
null,null,2010061,13011,1735,2010,1262304000000,21.1455,31.0496,282,1383,53.8037,-0.661069,-0.463806,-1.02622,-0.671217,26.1301,
null,null,2010062,13012,1736,2010,1262304000000,21.3953,31.1147,282,1464,53.1434,-0.663249,-0.377803,-1.14268,-0.641157,26.2934,
null,null,2010063,13013,1737,2010,1262304000000,20.8994,30.2643,283,1508,53.4443,-1.74746,-0.245099,-2.62976,-0.589147,25.5742,
null,null,2010064,13014,1738,2010,1262304000000,18.121,26.9724,290,1312,57.1474,-1.16577,-0.166345,-3.11196,-0.145051,22.4238,
null,null,2010065,13015,1739,2010,1262304000000,17.9246,26.855,290,1246,57.0148,-1.73865,0.181361,-2.58546,0.339382,22.3025,
null,null,2010066,13016,1740,2010,1262304000000,19.0377,28.3738,287,1347,54.6557,-1.3262,0.191828,-2.1739,0.314572,23.6824,
null,null,2010067,13017,1741,2010,1262304000000,20.3354,30.2038,285,1359,52.2897,-1.24429,0.032825,-1.67357,0.217557,25.2524,
null,null,2010068,13018,1742,2010,1262304000000,20.5332,31.4464,284,1145,51.3791,-1.0273,-0.20788,-1.46554,-0.135429,25.9767,
null,null,2010069,13019,1743,2010,1262304000000,20.4177,31.6042,284,1110,51.3243,-1.16202,-0.355113,-1.9286,-0.543803,25.989,
null,null,2010070,13020,1744,2010,1262304000000,19.4739,30.3451,288,1122,52.0683,-1.33144,-0.376724,-2.95785,-0.695854,24.8768,
null,null,2010071,13021,1745,2010,1262304000000,18.2194,28.9853,291,1058,53.1388,-2.07483,-0.52148,-3.26855,-0.606369,23.5732,
null,null,2010072,13022,1746,2010,1262304000000,17.9865,29.0554,290,1051,52.9199,-2.28877,-0.421459,-3.29396,-0.502404,23.5544,
null,null,2010073,13023,1747,2010,1262304000000,17.8021,29.019,291,1018,52.9407,-2.35851,-0.362413,-3.31995,-0.401905,23.4651,
null,null,2010074,13024,1748,2010,1262304000000,17.733,28.9578,292,1010,52.9175,-2.44886,-0.273256,-3.44865,-0.315067,23.3928,
null,null,2010075,14006,1749,2010,1262304000000,19.7513,28.408,280,1282,57.1354,-1.29964,-0.586451,-1.91644,-0.735123,23.9224,
null,null,2010076,14007,1750,2010,1262304000000,20.2595,29.2886,279,1334,56.3881,-1.18415,-0.543413,-1.54794,-0.58536,24.7106,
null,null,2010077,14008,1751,2010,1262304000000,20.8863,30.3723,279,1441,55.2611,-0.958886,-0.400815,-1.14514,-0.517309,25.6423,
null,null,2010078,14009,1752,2010,1262304000000,21.1051,30.9106,280,1455,54.7279,-0.919645,-0.423042,-1.22521,-0.550955,26.0451,
null,null,2010079,14010,1753,2010,1262304000000,21.1125,30.9787,281,1428,54.3428,-0.861005,-0.412029,-1.27937,-0.451432,26.0807,
null,null,2010080,14011,1754,2010,1262304000000,21.2596,31.0593,281,1457,53.7404,-0.771345,-0.361686,-1.19078,-0.407715,26.1897,
null,null,2010081,14012,1755,2010,1262304000000,21.4427,31.0453,280,1576,53.0166,-0.570925,-0.306093,-1.17113,-0.414266,26.2663,
null,null,2010082,14013,1756,2010,1262304000000,20.7115,30.1931,282,1510,53.4592,-1.76225,-0.395624,-2.54255,-0.53901,25.432,
null,null,2010083,14014,1757,2010,1262304000000,16.8388,26.0735,296,859,58.0125,-1.20138,-0.179957,-3.1444,-0.435747,21.239,
null,null,2010084,14015,1758,2010,1262304000000,17.5901,26.7195,290,1210,57.1395,-1.4977,-0.011589,-2.5554,-0.122416,22.0774,
null,null,2010085,14016,1759,2010,1262304000000,19.2652,28.8181,286,1311,53.9713,-1.04798,-0.087598,-1.94673,0.021192,24.035,
null,null,2010086,14017,1760,2010,1262304000000,21.0794,31.438,283,1295,50.751,-1.04845,-0.090978,-1.46113,-0.005469,26.2831,
null,null,2010087,14018,1761,2010,1262304000000,20.7811,31.6118,284,1127,50.62,-1.09076,-0.262596,-1.41011,-0.25594,26.1814,
null,null,2010088,14019,1762,2010,1262304000000,20.456,31.5456,285,1097,50.6685,-1.44764,-0.419207,-2.01393,-0.54576,25.9646,
null,null,2010089,14020,1763,2010,1262304000000,19.4092,30.2753,288,1128,51.4299,-1.53748,-0.386036,-2.8533,-0.788389,24.8038,
null,null,2010090,14021,1764,2010,1262304000000,18.2678,29.167,291,1027,52.7045,-2.17483,-0.555391,-3.2256,-0.817597,23.7133,
null,null,2010091,14022,1765,2010,1262304000000,17.9984,29.0932,291,1010,52.6827,-2.32574,-0.493793,-3.30524,-0.717413,23.591,
null,null,2010092,14023,1766,2010,1262304000000,17.8373,29.0578,291,989,52.6804,-2.40287,-0.487118,-3.36401,-0.565703,23.5171,
